customer_id,contract_start_date,contract_end_date,monthly_charges,total_charges,payment_method,tenure_months,service_type,contract_type,name,avg_monthly_consumption_kwh,num_support_contacts_last_year,consumption_volatility,consumption_trend,consumption_vs_local_avg_ratio,peak_hour_consumption_ratio,smart_meter_flag,has_promo,days_since_last_promo_end,num_price_changes_last_year,last_bill_amount_vs_avg,num_late_payments,avg_days_late_payment,billing_method,contract_renewal_reminder_sent,days_to_contract_end,has_online_account,num_logins_last_month,num_paperless_bills_sent,last_survey_satisfaction_score,num_complaints_last_year,complaint_resolution_time_avg,customer_tenure_type
10251,2022-11-07,,64.0,942.7,Mailed check,15,electricity,one year,Chiara Rossi,229,4,0.2737,-0.0068,0.99,0.39,True,False,237,0,0.98,1,26,Online Portal,True,18,True,4,15,9,3,1,Owner
10252,2021-12-06,,108.7,1139.1,Bank transfer,11,both,month-to-month,Camilla Bruno,1879,4,0.2046,-0.0031,1.19,0.49,False,True,0,0,0.93,1,16,Email,False,,False,0,11,8,3,15,Owner
10253,2023-04-04,,102.5,2261.9,Bank transfer,23,both,two year,Giorgio De Luca,1569,2,0.1203,-0.0083,0.91,0.38,False,False,356,0,1.29,0,0,Email,True,133,True,1,23,9,1,23,Tenant
10254,2021-03-23,,62.0,1531.1,Credit card,24,electricity,two year,Debora Ricci,337,0,0.1476,-0.0079,1.13,0.36,True,False,172,2,1.06,0,0,Paper,True,88,False,0,0,10,0,0,Tenant
10255,2021-09-25,,109.1,1338.1,Credit card,12,both,one year,Sara Moretti,1477,1,0.2135,0.0003,1.13,0.38,False,True,0,1,0.88,0,0,Email,True,25,True,12,12,8,0,0,Owner
10256,2021-06-04,2021-07-07,119.8,120.7,Mailed check,1,both,month-to-month,Luigi Bruno,2218,10,0.1947,-0.0121,0.58,0.28,True,False,85,2,1.01,5,29,Paper,False,,True,12,0,1,6,5,Owner
10257,2021-05-31,,68.3,1136.0,Mailed check,16,electricity,month-to-month,Giorgio Conti,364,3,0.161,0.0045,1.13,0.36,True,True,0,1,0.98,0,0,Email,False,,True,12,16,7,1,4,Owner
10258,2024-04-04,,56.3,290.0,Credit card,5,electricity,month-to-month,Ilaria Ricci,397,2,0.2782,-0.0035,1.1,0.33,True,False,159,0,1.1,0,0,Paper,False,,False,0,0,10,1,19,Owner
10259,2025-07-12,2027-03-30,108.7,2270.5,Credit card,21,gas,month-to-month,Matteo Morelli,1755,8,0.3261,-0.0298,1.0,0.38,False,False,278,1,2.59,2,5,Email,False,,False,0,21,1,6,14,Tenant
10260,2024-04-29,2024-09-27,69.8,359.7,Electronic check,5,both,month-to-month,Davide Romano,2339,15,0.3485,-0.0255,0.6,0.43,True,False,37,0,1.23,2,16,Online Portal,False,,True,0,5,0,12,19,Tenant
10261,2022-07-15,,64.0,535.2,Bank transfer,8,gas,month-to-month,Salvatore Russo,1480,0,0.2653,0.0096,1.06,0.3,True,False,185,0,0.86,0,0,Email,False,,False,0,8,8,0,0,Tenant
10262,2024-06-26,,89.6,1121.3,Mailed check,12,gas,month-to-month,Debora Bruno,1810,0,0.2182,-0.0022,0.92,0.41,False,True,0,0,1.27,0,0,Paper,False,,True,12,0,8,0,0,Tenant
10263,2023-10-09,,65.6,63.5,Mailed check,1,electricity,month-to-month,Luca Gentile,360,3,0.1237,0.0079,0.95,0.2,False,False,97,0,1.22,0,0,Email,False,,False,0,1,7,2,24,Owner
10264,2023-12-31,,90.4,901.0,Bank transfer,10,both,month-to-month,Luca Vitale,2080,2,0.1333,0.0084,1.14,0.21,True,True,0,1,1.06,1,17,Email,False,,True,9,10,10,0,0,Owner
10265,2022-04-18,,114.2,1368.3,Mailed check,12,both,month-to-month,Sofia Marino,1343,1,0.1637,-0.0028,1.19,0.41,True,False,286,2,1.03,0,0,Online Portal,False,,True,10,12,9,0,0,Owner
10266,2022-04-15,,50.1,288.0,Bank transfer,6,both,month-to-month,Simone Bellini,2127,1,0.1404,-0.0037,1.18,0.45,True,False,346,0,1.17,0,0,Paper,False,,True,5,0,9,0,0,Owner
10267,2025-01-01,2026-02-02,68.8,919.7,Mailed check,13,electricity,one year,Giorgio Marino,341,5,0.209,0.001,1.12,0.26,True,False,44,0,2.76,5,10,Email,True,,True,1,13,3,2,16,Tenant
10268,2021-03-09,,116.9,2926.5,Electronic check,25,both,two year,Giulia Bellini,2398,3,0.2498,0.0027,1.1,0.36,False,True,0,0,0.88,0,0,Email,False,50,True,18,25,10,2,20,Tenant
10269,2022-10-26,,108.2,2517.0,Bank transfer,24,gas,two year,Silvia Russo,1101,1,0.296,0.0094,1.13,0.45,False,False,130,0,0.81,0,0,Online Portal,False,85,True,4,24,8,0,0,Tenant
10270,2020-12-24,2022-12-16,101.0,2398.9,Electronic check,24,both,two year,Marco Colombo,2345,15,0.2677,-0.0348,1.11,0.38,True,False,346,1,2.4,1,7,Online Portal,True,,True,17,24,5,9,3,Tenant
10271,2021-05-12,,101.2,1191.9,Bank transfer,12,gas,one year,Roberto Ricci,1923,2,0.1606,-0.0012,0.9,0.3,True,True,0,0,1.15,0,0,Email,True,28,True,5,12,7,1,26,Owner
10272,2023-10-29,,79.9,167.0,Electronic check,2,both,month-to-month,Paolo Giordano,2168,0,0.2712,-0.0007,1.19,0.22,True,False,336,1,1.04,0,0,Online Portal,False,,True,11,2,7,0,0,Owner
10273,2024-12-08,,75.5,1368.5,Bank transfer,18,electricity,month-to-month,Davide Gentile,289,0,0.1667,-0.0044,0.95,0.34,True,True,0,0,0.83,2,12,Paper,False,,True,12,0,8,0,0,Owner
10274,2021-09-08,2023-06-28,52.1,1176.0,Electronic check,22,electricity,two year,Paolo Esposito,365,3,0.4421,-0.0028,1.14,0.3,True,False,211,0,1.16,3,9,Email,True,,True,10,22,2,1,3,Tenant
10275,2024-09-30,2027-01-04,88.3,2532.6,Mailed check,28,gas,two year,Valentina Barbieri,1697,14,0.3559,-0.0409,0.68,0.27,True,True,0,0,2.6,1,20,Paper,False,,False,0,0,4,11,17,Owner
10276,2023-09-30,,112.7,2657.0,Credit card,23,electricity,two year,Chiara Benedetti,278,4,0.1011,-0.0017,1.06,0.34,True,True,0,3,0.98,0,0,Email,True,128,True,13,23,9,3,17,Tenant
10277,2025-07-23,,110.7,2705.8,Bank transfer,24,gas,two year,Martina Benedetti,1474,3,0.2178,0.002,1.12,0.25,False,True,0,0,1.26,0,0,Email,True,142,False,0,24,10,2,13,Owner
10278,2025-03-24,2025-09-20,70.0,407.2,Credit card,6,gas,month-to-month,Davide Caruso,1046,13,0.2981,-0.0072,0.54,0.31,True,False,205,0,2.92,2,23,Online Portal,False,,True,10,6,3,5,1,Tenant
10279,2023-03-25,,113.8,1260.3,Credit card,11,gas,one year,Antonio Longo,1258,4,0.1552,-0.0089,1.13,0.2,False,True,0,3,0.87,1,18,Email,True,70,True,5,11,8,1,1,Tenant
10280,2022-07-14,,61.3,626.9,Credit card,10,both,month-to-month,Serena Moretti,2280,0,0.2518,0.008,1.03,0.4,True,True,0,0,0.9,0,0,Paper,False,,False,0,0,10,0,0,Owner
10281,2021-07-16,,115.9,2289.7,Mailed check,20,both,two year,Valentina Martinelli,1390,0,0.2376,0.0018,1.09,0.47,True,False,142,0,1.15,0,0,Online Portal,False,60,True,13,20,9,0,0,Tenant
10282,2023-08-31,,95.9,1370.3,Electronic check,15,both,one year,Alessandro Bruno,1590,2,0.1239,0.0046,0.96,0.48,False,False,267,3,1.02,0,0,Online Portal,False,93,False,0,15,8,0,0,Tenant
10283,2023-03-23,,67.1,1181.7,Electronic check,17,electricity,month-to-month,Gaia Bruno,301,0,0.2213,0.0071,1.08,0.26,False,False,236,0,1.22,0,0,Paper,False,,True,5,0,9,0,0,Tenant
10284,2021-08-26,,57.5,1122.6,Credit card,20,both,two year,Marco Martinelli,2037,4,0.2943,-0.0071,1.08,0.42,False,False,160,1,0.9,2,29,Online Portal,False,78,True,20,20,7,3,29,Owner
10285,2021-07-12,2023-03-20,81.6,1692.6,Electronic check,21,both,month-to-month,Sara Ricci,1876,8,0.4058,-0.0047,0.53,0.45,True,True,0,1,1.75,4,11,Online Portal,False,,True,5,21,2,5,15,Owner
10286,2023-12-17,,96.4,186.6,Mailed check,2,electricity,month-to-month,Debora Santoro,368,2,0.1099,0.0091,0.97,0.24,False,False,275,1,1.13,0,0,Email,False,,False,0,2,8,1,12,Tenant
10287,2024-01-29,,81.7,1669.1,Bank transfer,20,both,two year,Roberto Gentile,2111,3,0.1126,-0.0095,0.91,0.32,True,True,0,0,0.89,0,0,Email,True,99,True,10,20,9,1,4,Owner
10288,2020-12-16,,81.5,904.1,Bank transfer,11,both,month-to-month,Vincenzo Bianco,1888,1,0.2083,-0.0006,1.01,0.31,True,True,0,1,1.07,0,0,Online Portal,False,,True,2,11,8,0,0,Tenant
10289,2022-04-02,,104.1,1638.3,Mailed check,15,both,one year,Fabio Coppola,2056,1,0.2363,-0.0073,1.18,0.31,False,False,116,1,0.99,1,21,Email,False,164,True,19,15,9,0,0,Owner
10290,2020-08-12,,74.0,1707.7,Bank transfer,22,electricity,month-to-month,Nicole Romano,355,4,0.1667,0.001,1.03,0.29,True,True,0,0,1.22,0,0,Online Portal,False,,True,14,22,9,3,22,Owner
10291,2025-06-11,2026-08-16,114.8,1571.5,Mailed check,14,electricity,month-to-month,Nicole Esposito,272,5,0.3068,0.0019,1.0,0.2,True,False,263,1,2.59,3,5,Paper,False,,True,15,0,1,4,20,Owner
10292,2023-06-20,2025-05-25,113.0,2723.3,Mailed check,23,gas,two year,Stefano Ferrari,1514,4,0.3209,-0.0339,0.94,0.27,False,True,0,1,1.96,4,19,Online Portal,True,,True,11,23,3,2,16,Owner
10293,2023-06-22,,95.4,986.4,Mailed check,10,both,one year,Michela De Luca,1277,0,0.2998,-0.0096,1.05,0.4,True,False,242,2,1.13,0,0,Paper,True,76,True,17,0,8,0,0,Owner
10294,2020-10-12,,54.0,1088.4,Credit card,20,gas,two year,Luigi Barbieri,1410,3,0.1338,0.0055,0.93,0.22,False,False,207,1,0.81,0,0,Paper,True,14,False,0,0,10,2,27,Owner
10295,2021-02-14,,58.9,921.9,Mailed check,15,both,month-to-month,Paolo Mancini,2232,2,0.2824,-0.0092,1.04,0.24,False,False,321,0,0.86,0,0,Email,False,,False,0,15,10,0,0,Tenant
10296,2021-05-29,2021-11-29,85.2,514.2,Bank transfer,6,electricity,month-to-month,Federica Basile,367,8,0.3196,-0.008,1.02,0.42,True,True,0,0,1.23,1,16,Online Portal,False,,True,16,6,4,6,2,Tenant
10297,2023-01-10,,117.3,1121.1,Credit card,10,gas,one year,Salvatore Ferrari,1099,2,0.1346,0.0062,1.13,0.44,True,False,36,0,1.02,0,0,Paper,True,45,False,0,0,8,1,1,Owner
10298,2025-05-26,,69.8,642.7,Electronic check,9,both,month-to-month,Luigi Benedetti,1489,0,0.1118,0.001,1.1,0.34,True,False,30,0,1.08,0,0,Email,False,,True,12,9,7,0,0,Owner
10299,2021-11-28,,111.4,1468.8,Credit card,13,both,one year,Alessandro Moretti,2301,4,0.1161,0.0016,0.93,0.41,False,True,0,0,0.88,0,0,Online Portal,True,136,False,0,13,10,1,6,Owner
10300,2023-02-24,2024-12-20,93.4,2128.4,Bank transfer,22,gas,month-to-month,Paolo Bianchi,1236,15,0.407,0.0016,1.12,0.48,False,False,237,0,1.1,2,13,Paper,False,,True,19,0,6,5,2,Owner
10301,2023-04-01,,104.6,1479.4,Bank transfer,14,gas,one year,Martina Bianco,1791,2,0.1036,0.0058,1.11,0.38,True,False,207,2,0.92,0,0,Paper,True,43,False,0,0,10,0,0,Owner
10302,2021-12-24,,116.0,1274.6,Credit card,11,gas,month-to-month,Paolo Romano,1573,3,0.161,0.001,0.9,0.4,True,False,94,0,1.0,0,0,Online Portal,False,,False,0,11,7,1,9,Owner
10303,2023-11-03,,118.0,1694.9,Credit card,14,gas,month-to-month,Antonio Mancini,1674,2,0.1537,-0.0042,1.07,0.4,False,False,85,0,0.91,0,0,Paper,False,,True,12,0,8,1,29,Owner
10304,2024-07-01,,112.6,1165.8,Credit card,10,gas,one year,Valentina Mancini,1012,2,0.1144,0.0082,1.12,0.27,False,False,205,0,0.94,0,0,Paper,True,69,True,17,0,8,1,26,Owner
10305,2024-02-11,,94.6,2261.3,Electronic check,24,electricity,two year,Michela Marini,319,4,0.1366,0.0099,1.06,0.24,False,False,357,0,1.19,2,11,Paper,False,47,True,15,0,8,3,14,Tenant
10306,2022-10-29,,77.3,771.4,Bank transfer,10,gas,one year,Fabio Marini,1681,0,0.1838,-0.0043,1.03,0.21,True,True,0,0,1.24,0,0,Online Portal,True,120,False,0,10,10,0,0,Tenant
10307,2025-05-10,,74.6,367.9,Electronic check,5,gas,month-to-month,Daniele Bianchi,1249,3,0.1424,0.0048,1.19,0.21,True,False,75,1,1.16,0,0,Paper,False,,False,0,0,7,2,12,Owner
10308,2020-11-10,,101.6,2830.8,Electronic check,27,electricity,two year,Gaia Rossi,297,1,0.1459,-0.0071,1.17,0.49,True,False,287,1,1.29,1,21,Online Portal,True,24,False,0,27,8,0,0,Tenant
10309,2025-07-10,,93.2,992.7,Bank transfer,11,gas,one year,Arianna Romano,1445,3,0.1517,-0.0043,1.01,0.23,False,False,110,1,1.05,0,0,Paper,True,18,False,0,0,10,1,18,Owner
10310,2024-08-21,,113.6,1458.1,Credit card,13,electricity,one year,Gaia Bianchi,368,1,0.1769,0.0047,0.99,0.44,True,True,0,0,0.81,0,0,Email,True,79,True,11,13,9,0,0,Owner
10311,2023-10-08,,80.4,958.5,Bank transfer,12,both,one year,Andrea Marino,1444,1,0.2371,0.0053,1.14,0.21,True,False,270,0,0.91,0,0,Online Portal,True,174,False,0,12,10,0,0,Tenant
10312,2023-10-02,,119.9,2323.1,Mailed check,19,gas,month-to-month,Valentina Basile,1642,0,0.2253,-0.0077,1.15,0.22,False,False,72,0,0.97,0,0,Email,False,,True,20,19,7,0,0,Tenant
10313,2021-10-24,2023-08-07,42.6,930.9,Mailed check,22,both,two year,Paolo Bianco,2234,5,0.2105,-0.0036,1.17,0.23,True,True,0,0,2.08,2,21,Email,True,,False,0,22,4,3,9,Owner
10314,2021-01-10,,92.4,275.4,Electronic check,3,gas,month-to-month,Andrea Marino,1472,2,0.2551,0.003,1.04,0.47,True,False,326,2,1.02,0,0,Email,False,,True,16,3,8,1,11,Owner
10315,2024-11-10,,61.3,62.1,Mailed check,1,gas,month-to-month,Luca Fontana,1425,3,0.1949,0.0056,0.92,0.29,True,True,0,0,0.95,0,0,Paper,False,,False,0,0,9,2,17,Owner
10316,2020-10-18,,77.0,1897.8,Bank transfer,25,both,two year,Sofia Bellini,2121,3,0.2012,0.0049,1.0,0.44,True,True,0,0,1.26,1,16,Email,True,70,False,0,25,9,2,11,Tenant
10317,2024-11-05,2026-08-05,76.3,1542.1,Electronic check,21,both,month-to-month,Alessandro Colombo,2077,7,0.1851,-0.0152,0.75,0.36,True,False,204,0,1.23,2,18,Online Portal,False,,True,5,21,4,4,12,Tenant
10318,2022-01-06,,50.2,670.4,Mailed check,14,electricity,one year,Martina Barbieri,311,1,0.1359,-0.0056,1.03,0.48,True,False,192,1,0.99,0,0,Email,True,177,True,16,14,9,0,0,Tenant
10319,2021-03-29,,78.7,606.8,Bank transfer,8,gas,month-to-month,Daniele Russo,1208,0,0.1927,-0.0093,1.15,0.29,True,False,324,0,0.93,1,28,Online Portal,False,,True,18,8,7,0,0,Tenant
10320,2024-01-12,,84.7,2260.1,Bank transfer,27,both,two year,Chiara Sanna,2313,3,0.2474,0.0038,1.1,0.42,True,True,0,0,0.87,0,0,Email,True,115,False,0,27,9,1,16,Tenant
10321,2023-03-05,2023-09-10,98.8,588.3,Electronic check,6,both,month-to-month,Arianna Fiore,1752,12,0.2287,-0.0169,0.51,0.21,True,False,264,2,0.89,2,21,Online Portal,False,,True,5,6,4,8,7,Owner
10322,2022-11-16,,82.5,1057.3,Mailed check,13,both,one year,Vincenzo Basile,1309,2,0.2319,0.0061,0.92,0.22,True,False,337,0,1.09,0,0,Online Portal,False,80,True,0,13,8,1,11,Owner
10323,2021-10-01,,90.2,276.9,Bank transfer,3,gas,month-to-month,Antonio Lombardi,1519,2,0.2373,-0.0067,1.1,0.44,True,False,358,0,1.22,2,12,Email,False,,True,8,3,8,1,27,Tenant
10324,2022-09-05,,97.0,2701.6,Credit card,27,both,two year,Federica Vitale,1350,1,0.2332,-0.007,1.02,0.35,True,True,0,1,1.16,0,0,Online Portal,True,51,True,20,27,9,0,0,Tenant
10325,2025-01-16,2026-10-18,94.2,1954.8,Credit card,21,gas,two year,Serena Moretti,1707,6,0.4711,0.0097,1.09,0.33,True,False,169,1,2.94,1,25,Online Portal,True,,True,20,21,0,2,8,Tenant
10326,2023-05-24,2023-08-31,46.7,142.9,Credit card,3,both,month-to-month,Roberto Bianco,1690,4,0.2181,-0.0486,0.69,0.33,False,False,99,0,1.28,4,17,Email,False,,False,0,3,1,3,9,Tenant
10327,2022-02-03,,94.5,2021.7,Electronic check,22,gas,two year,Valentina Bianco,1335,0,0.221,0.0075,1.2,0.27,False,True,0,3,0.86,0,0,Email,True,4,True,5,22,8,0,0,Owner
10328,2022-09-28,,59.0,1426.1,Bank transfer,24,gas,month-to-month,Luca Sanna,1215,3,0.1334,-0.0027,0.94,0.38,True,True,0,0,1.0,1,16,Paper,False,,False,0,0,10,1,2,Owner
10329,2024-09-05,,113.0,2547.3,Credit card,22,both,two year,Salvatore Moretti,1418,1,0.2579,-0.0049,1.16,0.23,False,True,0,0,1.23,1,10,Email,True,40,True,7,22,8,0,0,Owner
10330,2021-10-08,2021-11-24,74.6,152.9,Mailed check,2,both,month-to-month,Ilaria Ricci,1771,6,0.1829,0.0022,0.98,0.22,True,False,347,1,0.81,3,29,Paper,False,,True,3,0,1,3,18,Owner
10331,2023-01-03,2023-10-26,66.8,655.2,Bank transfer,10,gas,one year,Giulia Costa,1631,12,0.2225,-0.0188,0.99,0.48,True,False,31,1,0.94,4,30,Paper,True,,True,12,0,3,9,3,Owner
10332,2022-01-14,2023-03-20,47.8,671.0,Electronic check,14,gas,one year,Chiara Innocenti,1236,13,0.4113,0.0084,0.96,0.35,False,False,216,2,0.96,5,14,Online Portal,True,,True,19,14,3,9,2,Tenant
10333,2022-10-31,,83.4,856.8,Mailed check,10,gas,one year,Sara Romano,1890,4,0.1832,-0.0068,1.17,0.23,True,False,57,1,1.06,0,0,Online Portal,False,89,True,10,10,8,3,26,Owner
10334,2021-08-02,2022-07-21,98.1,1231.0,Bank transfer,12,both,one year,Arianna Costa,1687,14,0.2851,-0.0185,0.51,0.38,False,True,0,2,2.35,2,12,Online Portal,False,,True,12,12,6,10,30,Tenant
10335,2021-07-07,,109.8,2360.6,Mailed check,21,both,two year,Giorgio De Luca,1897,2,0.1075,-0.0012,0.96,0.41,False,True,0,0,0.9,0,0,Paper,False,153,False,0,0,8,1,20,Owner
10336,2023-05-23,,89.4,1374.0,Credit card,15,both,one year,Alessandro Bianco,1945,2,0.2724,-0.0062,1.06,0.33,False,False,105,0,0.96,0,0,Online Portal,True,67,True,1,15,8,1,4,Owner
10337,2022-09-25,2023-11-04,65.2,844.5,Electronic check,13,gas,one year,Elena Vitale,1700,11,0.2286,0.0034,1.1,0.31,True,True,0,2,2.84,4,16,Email,True,,False,0,13,4,6,17,Owner
10338,2023-10-21,,119.2,1711.0,Bank transfer,14,both,one year,Simone Bellini,1355,4,0.1295,0.0066,1.11,0.4,True,False,71,1,1.1,0,0,Email,True,79,True,18,14,10,1,12,Tenant
10339,2022-07-22,,55.9,223.6,Mailed check,4,gas,month-to-month,Luigi Longo,1662,0,0.1803,-0.0001,1.06,0.22,True,False,290,0,0.89,1,12,Email,False,,False,0,4,9,0,0,Tenant
10340,2024-10-27,,70.7,210.5,Credit card,3,gas,month-to-month,Gaia Colombo,1521,1,0.1367,-0.0039,0.91,0.48,True,False,231,2,1.14,0,0,Email,False,,True,1,3,10,0,0,Tenant
10341,2022-09-03,,105.9,1221.4,Bank transfer,11,electricity,month-to-month,Fabio Coppola,353,2,0.2666,0.0012,1.19,0.29,True,True,0,0,1.28,0,0,Paper,False,,True,11,0,7,1,14,Tenant
10342,2021-11-10,,112.6,2314.5,Electronic check,21,electricity,two year,Simone Santoro,259,4,0.2791,0.008,1.04,0.47,True,False,276,2,1.17,2,23,Paper,True,133,False,0,0,9,2,4,Owner
10343,2024-12-03,,84.4,1719.0,Credit card,21,electricity,two year,Paolo Benedetti,292,3,0.2937,0.0099,1.2,0.46,False,True,0,2,1.24,0,0,Paper,True,90,True,9,0,10,1,28,Owner
10344,2020-12-05,,101.7,1700.4,Mailed check,17,both,month-to-month,Elisa Colombo,1572,0,0.1209,-0.0006,0.98,0.48,True,False,88,0,0.86,0,0,Email,False,,False,0,17,7,0,0,Owner
10345,2022-03-22,,58.9,1406.9,Credit card,23,electricity,month-to-month,Camilla Ferrara,310,1,0.2189,0.0047,1.1,0.45,True,True,0,0,1.15,0,0,Online Portal,False,,False,0,23,7,0,0,Owner
10346,2025-05-07,,59.8,570.9,Electronic check,10,gas,one year,Matteo Barbieri,1231,2,0.1108,-0.0008,0.99,0.21,True,False,34,0,0.96,1,28,Email,True,24,True,19,10,9,1,16,Owner
10347,2024-05-10,,93.6,1473.5,Mailed check,15,electricity,one year,Marco Marchetti,207,1,0.1263,0.0022,1.2,0.31,True,False,341,1,1.11,1,29,Online Portal,True,90,False,0,15,8,0,0,Tenant
10348,2024-09-05,,103.6,2935.2,Mailed check,27,gas,two year,Simone Morelli,1424,3,0.1886,-0.0043,1.1,0.32,True,False,156,0,1.13,1,14,Online Portal,True,123,True,9,27,9,1,30,Owner
10349,2022-11-07,,53.3,508.5,Credit card,10,gas,one year,Giorgio Coppola,1585,0,0.2928,-0.0085,1.01,0.24,True,True,0,0,1.3,0,0,Paper,True,5,True,20,0,8,0,0,Tenant
10350,2020-11-06,,86.9,2446.0,Electronic check,28,both,two year,Debora Fiore,1408,1,0.1554,-0.0079,0.9,0.47,True,False,205,0,1.2,0,0,Email,True,2,True,19,28,10,0,0,Tenant
10351,2024-12-01,,67.5,1092.7,Bank transfer,17,gas,month-to-month,Alessandro Morelli,1629,2,0.2996,0.0047,1.09,0.23,False,False,253,1,1.04,0,0,Paper,False,,False,0,0,8,0,0,Owner
10352,2024-11-02,,72.1,1239.5,Electronic check,17,electricity,month-to-month,Matteo Bruno,380,2,0.1403,0.0035,0.98,0.46,True,False,68,1,1.25,0,0,Email,False,,True,11,17,10,1,5,Tenant
10353,2023-08-15,,67.0,1436.9,Electronic check,21,gas,two year,Alessandro Ricci,1308,0,0.1803,0.0055,1.09,0.48,False,False,111,1,0.88,0,0,Online Portal,True,97,True,20,21,8,0,0,Tenant
10354,2023-05-13,,84.9,1229.6,Credit card,15,gas,one year,Luca Marino,1087,4,0.2217,0.0,1.1,0.25,True,False,318,0,1.23,0,0,Online Portal,True,137,False,0,15,9,3,30,Tenant
10355,2021-12-31,,57.7,1180.0,Mailed check,20,gas,two year,Luca Bianchi,1410,3,0.1455,-0.0088,1.01,0.2,False,False,65,1,1.08,0,0,Paper,True,30,True,10,0,9,1,22,Tenant
10356,2023-09-27,,89.7,1764.0,Mailed check,19,electricity,month-to-month,Michela Mancini,253,3,0.195,0.0049,1.08,0.33,True,False,257,1,1.19,1,5,Email,False,,False,0,19,9,2,12,Tenant
10357,2020-09-01,,77.5,1037.2,Credit card,14,both,month-to-month,Camilla Sanna,1655,4,0.2835,-0.0048,1.08,0.39,False,True,0,0,0.9,0,0,Online Portal,False,,False,0,14,7,2,25,Tenant
10358,2020-10-16,,58.7,925.5,Bank transfer,16,electricity,month-to-month,Alessandro De Luca,265,4,0.2132,-0.0071,1.12,0.44,True,True,0,0,1.19,0,0,Online Portal,False,,True,13,16,7,2,18,Tenant
10359,2025-08-04,,86.3,1134.4,Mailed check,13,electricity,one year,Luigi De Luca,298,1,0.1843,0.0022,1.11,0.33,True,True,0,2,1.12,0,0,Online Portal,False,180,False,0,13,9,0,0,Tenant
10360,2025-07-26,,59.5,595.9,Bank transfer,10,electricity,one year,Nicole Gallo,322,4,0.1011,0.0025,1.16,0.27,True,True,0,0,0.95,0,0,Online Portal,True,153,True,0,10,7,3,28,Owner
10361,2022-03-12,,117.4,1342.8,Electronic check,12,gas,one year,Daniele Benedetti,1637,0,0.2578,0.0057,1.11,0.39,False,False,364,0,1.14,0,0,Email,True,32,False,0,12,9,0,0,Tenant
10362,2023-01-27,2023-06-28,85.8,418.4,Bank transfer,5,both,month-to-month,Davide Moretti,2397,13,0.419,-0.0121,1.08,0.35,False,False,144,1,0.94,1,11,Paper,False,,True,8,0,0,11,14,Owner
10363,2022-09-21,,77.8,863.8,Credit card,11,gas,one year,Debora Ricci,1348,4,0.2895,-0.0029,1.03,0.49,False,True,0,0,1.21,1,17,Paper,True,9,False,0,0,7,3,2,Owner
10364,2021-01-23,,76.5,832.4,Credit card,11,both,month-to-month,Vincenzo Fontana,2077,4,0.16,0.004,0.99,0.47,True,True,0,0,1.28,1,6,Paper,False,,True,11,0,10,2,8,Owner
10365,2022-01-01,,85.2,1828.4,Electronic check,22,gas,two year,Davide Vitale,1441,3,0.2461,0.0062,1.18,0.23,False,False,135,0,1.09,0,0,Online Portal,True,15,True,9,22,7,1,2,Tenant
10366,2022-06-25,,78.1,842.8,Mailed check,11,both,one year,Paolo Morelli,1243,3,0.2623,-0.0044,0.96,0.29,True,False,113,0,1.05,1,26,Paper,True,78,False,0,0,10,1,15,Owner
10367,2022-12-20,,52.6,748.8,Electronic check,14,both,one year,Angelo Romano,1619,1,0.1554,0.0064,0.9,0.5,True,True,0,3,1.0,0,0,Online Portal,True,20,False,0,14,10,0,0,Owner
10368,2020-11-18,,73.9,1941.2,Electronic check,27,electricity,two year,Chiara Bellini,212,0,0.1803,-0.0069,0.93,0.21,True,False,217,0,1.02,0,0,Email,True,42,False,0,27,7,0,0,Tenant
10369,2025-05-11,,82.0,1582.5,Mailed check,20,both,month-to-month,Michela Fiore,2351,3,0.168,0.0036,1.08,0.29,True,True,0,0,1.18,0,0,Email,False,,False,0,20,8,1,21,Tenant
10370,2025-02-11,,112.2,1303.8,Bank transfer,12,gas,one year,Salvatore Rossi,1355,3,0.209,0.007,1.07,0.29,False,True,0,0,1.04,0,0,Paper,True,39,False,0,0,10,1,23,Owner
10371,2023-08-27,,68.6,213.8,Bank transfer,3,electricity,month-to-month,Giorgio Colombo,213,0,0.2409,-0.0016,0.93,0.24,False,False,191,0,0.87,0,0,Paper,False,,True,14,0,9,0,0,Owner
10372,2021-03-27,,54.5,498.1,Electronic check,9,electricity,month-to-month,Simone Bellini,347,3,0.2276,-0.0034,0.93,0.44,True,False,357,2,1.16,0,0,Online Portal,False,,True,15,9,7,2,26,Owner
10373,2021-03-15,,82.0,981.8,Bank transfer,12,gas,one year,Elena Ferrara,1559,0,0.1642,0.0003,0.98,0.22,False,False,340,2,1.12,0,0,Paper,True,23,False,0,0,8,0,0,Owner
10374,2022-05-16,,79.7,1884.9,Bank transfer,23,electricity,two year,Luigi Rossi,280,0,0.2031,-0.0046,0.95,0.37,True,False,278,1,1.17,0,0,Paper,True,13,True,19,0,7,0,0,Owner
10375,2022-12-05,,113.9,1589.1,Bank transfer,14,both,one year,Francesco Lombardi,1496,0,0.137,-0.0029,0.97,0.26,True,True,0,0,0.8,0,0,Online Portal,True,51,False,0,14,9,0,0,Owner
10376,2023-02-14,,51.7,527.7,Electronic check,10,electricity,one year,Gaia Bianco,229,1,0.272,-0.0086,1.09,0.24,True,True,0,0,1.13,0,0,Email,True,99,True,7,10,8,0,0,Tenant
